,upc,dma_code,year,month
25501,1380014660,557.0,2014,2
26229,1380014660,802.0,2014,2
26957,1380014660,530.0,2014,2
27685,1380014660,537.0,2014,2
28413,1380014660,811.0,2014,2
29141,1380014660,618.0,2014,2
29869,1380014660,506.0,2014,2
30597,1380014660,821.0,2014,2
31325,1380014660,635.0,2014,2
32053,1380014660,514.0,2014,2
32781,1380014660,855.0,2014,2
33509,1380014660,686.0,2014,2
34237,1380014660,523.0,2014,2
34965,1380014660,881.0,2014,2
35693,1380014660,716.0,2014,2
36421,1380014660,532.0,2014,2
37149,1380014660,613.0,2014,2
37877,1380014660,751.0,2014,2
38605,1380014660,539.0,2014,2
39333,1380014660,755.0,2014,2
40061,1380014660,759.0,2014,2
40789,1380014660,549.0,2014,2
41517,1380014660,737.0,2014,2
42245,1380014660,767.0,2014,2
42973,1380014660,561.0,2014,2
43701,1380014660,669.0,2014,2
44429,1380014660,790.0,2014,2
45157,1380014660,577.0,2014,2
45885,1380014660,541.0,2014,2
46613,1380014660,803.0,2014,2
47341,1380014660,592.0,2014,2
48069,1380014660,500.0,2014,2
48797,1380014660,813.0,2014,2
49525,1380014660,622.0,2014,2
50253,1380014660,510.0,2014,2
50981,1380014660,825.0,2014,2
51709,1380014660,642.0,2014,2
52437,1380014660,517.0,2014,2
53165,1380014660,862.0,2014,2
53893,1380014660,698.0,2014,2
54621,1380014660,524.0,2014,2
55349,1380014660,503.0,2014,2
56077,1380014660,722.0,2014,2
56805,1380014660,533.0,2014,2
57533,1380014660,617.0,2014,2
58261,1380014660,752.0,2014,2
58989,1380014660,543.0,2014,2
59717,1380014660,757.0,2014,2
60445,1380014660,762.0,2014,2
61173,1380014660,555.0,2014,2
61901,1380014660,724.0,2014,2
62629,1380014660,771.0,2014,2
63357,1380014660,566.0,2014,2
64085,1380014660,758.0,2014,2
64813,1380014660,800.0,2014,2
65541,1380014660,522.0,2014,2
66269,1380014660,559.0,2014,2
66997,1380014660,807.0,2014,2
67725,1380014660,602.0,2014,2
68453,1380014660,501.0,2014,2
69181,1380014660,819.0,2014,2
69909,1380014660,623.0,2014,2
70637,1380014660,511.0,2014,2
71365,1380014660,828.0,2014,2
72093,1380014660,652.0,2014,2
72821,1380014660,518.0,2014,2
73549,1380014660,866.0,2014,2
74277,1380014660,710.0,2014,2
75005,1380014660,526.0,2014,2
75733,1380014660,507.0,2014,2
76461,1380014660,740.0,2014,2
77189,1380014660,534.0,2014,2
77917,1380014660,658.0,2014,2
78645,1380014660,753.0,2014,2
22,1380014660,548.0,2014,3
750,1380014660,676.0,2014,3
1478,1380014660,766.0,2014,3
2206,1380014660,560.0,2014,3
2934,1380014660,509.0,2014,3
3662,1380014660,789.0,2014,3
4390,1380014660,576.0,2014,3
5118,1380014660,557.0,2014,3
5846,1380014660,802.0,2014,3
6574,1380014660,530.0,2014,3
7302,1380014660,537.0,2014,3
8030,1380014660,811.0,2014,3
8758,1380014660,618.0,2014,3
9486,1380014660,506.0,2014,3
10214,1380014660,821.0,2014,3
10942,1380014660,635.0,2014,3
11670,1380014660,514.0,2014,3
12398,1380014660,855.0,2014,3
13126,1380014660,686.0,2014,3
13854,1380014660,523.0,2014,3
14582,1380014660,881.0,2014,3
15310,1380014660,716.0,2014,3
16038,1380014660,532.0,2014,3
16766,1380014660,613.0,2014,3
17494,1380014660,751.0,2014,3
18222,1380014660,539.0,2014,3
18950,1380014660,755.0,2014,3
19678,1380014660,759.0,2014,3
20406,1380014660,549.0,2014,3
21134,1380014660,737.0,2014,3
21862,1380014660,767.0,2014,3
22590,1380014660,561.0,2014,3
23318,1380014660,669.0,2014,3
24046,1380014660,790.0,2014,3
24774,1380014660,577.0,2014,3
25502,1380014660,541.0,2014,3
26230,1380014660,803.0,2014,3
26958,1380014660,592.0,2014,3
27686,1380014660,500.0,2014,3
28414,1380014660,813.0,2014,3
29142,1380014660,622.0,2014,3
29870,1380014660,510.0,2014,3
30598,1380014660,825.0,2014,3
31326,1380014660,642.0,2014,3
32054,1380014660,517.0,2014,3
32782,1380014660,862.0,2014,3
33510,1380014660,698.0,2014,3
34238,1380014660,524.0,2014,3
34966,1380014660,503.0,2014,3
35694,1380014660,722.0,2014,3
36422,1380014660,533.0,2014,3
37150,1380014660,617.0,2014,3
37878,1380014660,752.0,2014,3
38606,1380014660,543.0,2014,3
39334,1380014660,757.0,2014,3
40062,1380014660,762.0,2014,3
40790,1380014660,555.0,2014,3
41518,1380014660,724.0,2014,3
42246,1380014660,771.0,2014,3
42974,1380014660,566.0,2014,3
43702,1380014660,758.0,2014,3
44430,1380014660,800.0,2014,3
45158,1380014660,522.0,2014,3
45886,1380014660,559.0,2014,3
46614,1380014660,807.0,2014,3
47342,1380014660,602.0,2014,3
48070,1380014660,501.0,2014,3
48798,1380014660,819.0,2014,3
49526,1380014660,623.0,2014,3
50254,1380014660,511.0,2014,3
50982,1380014660,828.0,2014,3
51710,1380014660,652.0,2014,3
52438,1380014660,518.0,2014,3
53166,1380014660,866.0,2014,3
53894,1380014660,710.0,2014,3
54622,1380014660,526.0,2014,3
55350,1380014660,507.0,2014,3
56078,1380014660,740.0,2014,3
56806,1380014660,534.0,2014,3
57534,1380014660,658.0,2014,3
58262,1380014660,753.0,2014,3
58990,1380014660,544.0,2014,3
59718,1380014660,770.0,2014,3
60446,1380014660,764.0,2014,3
61174,1380014660,556.0,2014,3
61902,1380014660,611.0,2014,3
62630,1380014660,773.0,2014,3
63358,1380014660,571.0,2014,3
64086,1380014660,531.0,2014,3
64814,1380014660,801.0,2014,3
65542,1380014660,525.0,2014,3
66270,1380014660,573.0,2014,3
66998,1380014660,810.0,2014,3
67726,1380014660,606.0,2014,3
68454,1380014660,504.0,2014,3
69182,1380014660,820.0,2014,3
69910,1380014660,630.0,2014,3
70638,1380014660,512.0,2014,3
71366,1380014660,839.0,2014,3
72094,1380014660,656.0,2014,3
72822,1380014660,521.0,2014,3
73550,1380014660,868.0,2014,3
74278,1380014660,711.0,2014,3
75006,1380014660,528.0,2014,3
75734,1380014660,564.0,2014,3
76462,1380014660,746.0,2014,3
77190,1380014660,538.0,2014,3
77918,1380014660,705.0,2014,3
78646,1380014660,754.0,2014,3
23,1380014660,549.0,2014,4
751,1380014660,737.0,2014,4
1479,1380014660,767.0,2014,4
2207,1380014660,561.0,2014,4
2935,1380014660,669.0,2014,4
3663,1380014660,790.0,2014,4
4391,1380014660,577.0,2014,4
5119,1380014660,541.0,2014,4
5847,1380014660,803.0,2014,4
6575,1380014660,592.0,2014,4
7303,1380014660,500.0,2014,4
8031,1380014660,813.0,2014,4
8759,1380014660,622.0,2014,4
9487,1380014660,510.0,2014,4
10215,1380014660,825.0,2014,4
10943,1380014660,642.0,2014,4
11671,1380014660,517.0,2014,4
12399,1380014660,862.0,2014,4
13127,1380014660,698.0,2014,4
13855,1380014660,524.0,2014,4
14583,1380014660,503.0,2014,4
15311,1380014660,722.0,2014,4
16039,1380014660,533.0,2014,4
16767,1380014660,617.0,2014,4
17495,1380014660,752.0,2014,4
18223,1380014660,543.0,2014,4
18951,1380014660,757.0,2014,4
19679,1380014660,762.0,2014,4
20407,1380014660,555.0,2014,4
21135,1380014660,724.0,2014,4
21863,1380014660,771.0,2014,4
22591,1380014660,566.0,2014,4
23319,1380014660,758.0,2014,4
24047,1380014660,800.0,2014,4
24775,1380014660,522.0,2014,4
25503,1380014660,559.0,2014,4
26231,1380014660,807.0,2014,4
26959,1380014660,602.0,2014,4
27687,1380014660,501.0,2014,4
28415,1380014660,819.0,2014,4
29143,1380014660,623.0,2014,4
29871,1380014660,511.0,2014,4
30599,1380014660,828.0,2014,4
31327,1380014660,652.0,2014,4
32055,1380014660,518.0,2014,4
32783,1380014660,866.0,2014,4
33511,1380014660,710.0,2014,4
34239,1380014660,526.0,2014,4
34967,1380014660,507.0,2014,4
35695,1380014660,740.0,2014,4
36423,1380014660,534.0,2014,4
37151,1380014660,658.0,2014,4
37879,1380014660,753.0,2014,4
38607,1380014660,544.0,2014,4
39335,1380014660,770.0,2014,4
40063,1380014660,764.0,2014,4
40791,1380014660,556.0,2014,4
41519,1380014660,611.0,2014,4
42247,1380014660,773.0,2014,4
42975,1380014660,571.0,2014,4
43703,1380014660,531.0,2014,4
44431,1380014660,801.0,2014,4
45159,1380014660,525.0,2014,4
45887,1380014660,573.0,2014,4
46615,1380014660,810.0,2014,4
47343,1380014660,606.0,2014,4
48071,1380014660,504.0,2014,4
48799,1380014660,820.0,2014,4
49527,1380014660,630.0,2014,4
50255,1380014660,512.0,2014,4
50983,1380014660,839.0,2014,4
51711,1380014660,656.0,2014,4
52439,1380014660,521.0,2014,4
53167,1380014660,868.0,2014,4
53895,1380014660,711.0,2014,4
54623,1380014660,528.0,2014,4
55351,1380014660,564.0,2014,4
56079,1380014660,746.0,2014,4
56807,1380014660,538.0,2014,4
57535,1380014660,705.0,2014,4
58263,1380014660,754.0,2014,4
58991,1380014660,548.0,2014,4
59719,1380014660,676.0,2014,4
60447,1380014660,766.0,2014,4
61175,1380014660,560.0,2014,4
61903,1380014660,509.0,2014,4
62631,1380014660,789.0,2014,4
63359,1380014660,576.0,2014,4
64087,1380014660,557.0,2014,4
64815,1380014660,802.0,2014,4
65543,1380014660,530.0,2014,4
66271,1380014660,537.0,2014,4
66999,1380014660,811.0,2014,4
67727,1380014660,618.0,2014,4
68455,1380014660,506.0,2014,4
69183,1380014660,821.0,2014,4
69911,1380014660,635.0,2014,4
70639,1380014660,514.0,2014,4
71367,1380014660,855.0,2014,4
72095,1380014660,686.0,2014,4
72823,1380014660,523.0,2014,4
73551,1380014660,881.0,2014,4
74279,1380014660,716.0,2014,4
75007,1380014660,532.0,2014,4
75735,1380014660,613.0,2014,4
76463,1380014660,751.0,2014,4
77191,1380014660,539.0,2014,4
77919,1380014660,755.0,2014,4
78647,1380014660,759.0,2014,4
24,1380014660,555.0,2014,5
752,1380014660,724.0,2014,5
1480,1380014660,771.0,2014,5
2208,1380014660,566.0,2014,5
2936,1380014660,758.0,2014,5
3664,1380014660,800.0,2014,5
4392,1380014660,522.0,2014,5
5120,1380014660,559.0,2014,5
5848,1380014660,807.0,2014,5
6576,1380014660,602.0,2014,5
7304,1380014660,501.0,2014,5
8032,1380014660,819.0,2014,5
8760,1380014660,623.0,2014,5
9488,1380014660,511.0,2014,5
10216,1380014660,828.0,2014,5
10944,1380014660,652.0,2014,5
11672,1380014660,518.0,2014,5
12400,1380014660,866.0,2014,5
13128,1380014660,710.0,2014,5
13856,1380014660,526.0,2014,5
14584,1380014660,507.0,2014,5
15312,1380014660,740.0,2014,5
16040,1380014660,534.0,2014,5
16768,1380014660,658.0,2014,5
17496,1380014660,753.0,2014,5
18224,1380014660,544.0,2014,5
18952,1380014660,770.0,2014,5
19680,1380014660,764.0,2014,5
20408,1380014660,556.0,2014,5
21136,1380014660,611.0,2014,5
21864,1380014660,773.0,2014,5
22592,1380014660,571.0,2014,5
23320,1380014660,531.0,2014,5
24048,1380014660,801.0,2014,5
24776,1380014660,525.0,2014,5
25504,1380014660,573.0,2014,5
26232,1380014660,810.0,2014,5
26960,1380014660,606.0,2014,5
27688,1380014660,504.0,2014,5
28416,1380014660,820.0,2014,5
29144,1380014660,630.0,2014,5
29872,1380014660,512.0,2014,5
30600,1380014660,839.0,2014,5
31328,1380014660,656.0,2014,5
32056,1380014660,521.0,2014,5
32784,1380014660,868.0,2014,5
33512,1380014660,711.0,2014,5
34240,1380014660,528.0,2014,5
34968,1380014660,564.0,2014,5
35696,1380014660,746.0,2014,5
36424,1380014660,538.0,2014,5
37152,1380014660,705.0,2014,5
37880,1380014660,754.0,2014,5
38608,1380014660,548.0,2014,5
39336,1380014660,676.0,2014,5
40064,1380014660,766.0,2014,5
40792,1380014660,560.0,2014,5
41520,1380014660,509.0,2014,5
42248,1380014660,789.0,2014,5
42976,1380014660,576.0,2014,5
43704,1380014660,557.0,2014,5
44432,1380014660,802.0,2014,5
45160,1380014660,530.0,2014,5
45888,1380014660,537.0,2014,5
46616,1380014660,811.0,2014,5
47344,1380014660,618.0,2014,5
48072,1380014660,506.0,2014,5
48800,1380014660,821.0,2014,5
49528,1380014660,635.0,2014,5
50256,1380014660,514.0,2014,5
50984,1380014660,855.0,2014,5
51712,1380014660,686.0,2014,5
52440,1380014660,523.0,2014,5
53168,1380014660,881.0,2014,5
53896,1380014660,716.0,2014,5
54624,1380014660,532.0,2014,5
55352,1380014660,613.0,2014,5
56080,1380014660,751.0,2014,5
56808,1380014660,539.0,2014,5
57536,1380014660,755.0,2014,5
58264,1380014660,759.0,2014,5
58992,1380014660,549.0,2014,5
59720,1380014660,737.0,2014,5
60448,1380014660,767.0,2014,5
61176,1380014660,561.0,2014,5
61904,1380014660,669.0,2014,5
62632,1380014660,790.0,2014,5
63360,1380014660,577.0,2014,5
64088,1380014660,541.0,2014,5
64816,1380014660,803.0,2014,5
65544,1380014660,592.0,2014,5
66272,1380014660,500.0,2014,5
67000,1380014660,813.0,2014,5
67728,1380014660,622.0,2014,5
68456,1380014660,510.0,2014,5
69184,1380014660,825.0,2014,5
69912,1380014660,642.0,2014,5
70640,1380014660,517.0,2014,5
71368,1380014660,862.0,2014,5
72096,1380014660,698.0,2014,5
72824,1380014660,524.0,2014,5
73552,1380014660,503.0,2014,5
74280,1380014660,722.0,2014,5
75008,1380014660,533.0,2014,5
75736,1380014660,617.0,2014,5
76464,1380014660,752.0,2014,5
77192,1380014660,543.0,2014,5
77920,1380014660,757.0,2014,5
78648,1380014660,762.0,2014,5
25,1380014660,556.0,2014,6
753,1380014660,611.0,2014,6
1481,1380014660,773.0,2014,6
2209,1380014660,571.0,2014,6
2937,1380014660,531.0,2014,6
3665,1380014660,801.0,2014,6
4393,1380014660,525.0,2014,6
5121,1380014660,573.0,2014,6
5849,1380014660,810.0,2014,6
6577,1380014660,606.0,2014,6
7305,1380014660,504.0,2014,6
8033,1380014660,820.0,2014,6
8761,1380014660,630.0,2014,6
9489,1380014660,512.0,2014,6
10217,1380014660,839.0,2014,6
10945,1380014660,656.0,2014,6
11673,1380014660,521.0,2014,6
12401,1380014660,868.0,2014,6
13129,1380014660,711.0,2014,6
13857,1380014660,528.0,2014,6
14585,1380014660,564.0,2014,6
15313,1380014660,746.0,2014,6
16041,1380014660,538.0,2014,6
16769,1380014660,705.0,2014,6
17497,1380014660,754.0,2014,6
18225,1380014660,548.0,2014,6
18953,1380014660,676.0,2014,6
19681,1380014660,766.0,2014,6
20409,1380014660,560.0,2014,6
21137,1380014660,509.0,2014,6
21865,1380014660,789.0,2014,6
22593,1380014660,576.0,2014,6
23321,1380014660,557.0,2014,6
24049,1380014660,802.0,2014,6
24777,1380014660,530.0,2014,6
25505,1380014660,537.0,2014,6
26233,1380014660,811.0,2014,6
26961,1380014660,618.0,2014,6
27689,1380014660,506.0,2014,6
28417,1380014660,821.0,2014,6
29145,1380014660,635.0,2014,6
29873,1380014660,514.0,2014,6
30601,1380014660,855.0,2014,6
31329,1380014660,686.0,2014,6
32057,1380014660,523.0,2014,6
32785,1380014660,881.0,2014,6
33513,1380014660,716.0,2014,6
34241,1380014660,532.0,2014,6
34969,1380014660,613.0,2014,6
35697,1380014660,751.0,2014,6
36425,1380014660,539.0,2014,6
37153,1380014660,755.0,2014,6
37881,1380014660,759.0,2014,6
38609,1380014660,549.0,2014,6
39337,1380014660,737.0,2014,6
40065,1380014660,767.0,2014,6
40793,1380014660,561.0,2014,6
41521,1380014660,669.0,2014,6
42249,1380014660,790.0,2014,6
42977,1380014660,577.0,2014,6
43705,1380014660,541.0,2014,6
44433,1380014660,803.0,2014,6
45161,1380014660,592.0,2014,6
45889,1380014660,500.0,2014,6
46617,1380014660,813.0,2014,6
47345,1380014660,622.0,2014,6
48073,1380014660,510.0,2014,6
48801,1380014660,825.0,2014,6
49529,1380014660,642.0,2014,6
50257,1380014660,517.0,2014,6
50985,1380014660,862.0,2014,6
51713,1380014660,698.0,2014,6
52441,1380014660,524.0,2014,6
53169,1380014660,503.0,2014,6
53897,1380014660,722.0,2014,6
54625,1380014660,533.0,2014,6
55353,1380014660,617.0,2014,6
56081,1380014660,752.0,2014,6
56809,1380014660,543.0,2014,6
57537,1380014660,757.0,2014,6
58265,1380014660,762.0,2014,6
58993,1380014660,555.0,2014,6
59721,1380014660,724.0,2014,6
60449,1380014660,771.0,2014,6
61177,1380014660,566.0,2014,6
61905,1380014660,758.0,2014,6
62633,1380014660,800.0,2014,6
63361,1380014660,522.0,2014,6
64089,1380014660,559.0,2014,6
64817,1380014660,807.0,2014,6
65545,1380014660,602.0,2014,6
66273,1380014660,501.0,2014,6
67001,1380014660,819.0,2014,6
67729,1380014660,623.0,2014,6
68457,1380014660,511.0,2014,6
69185,1380014660,828.0,2014,6
69913,1380014660,652.0,2014,6
70641,1380014660,518.0,2014,6
71369,1380014660,866.0,2014,6
72097,1380014660,710.0,2014,6
72825,1380014660,526.0,2014,6
73553,1380014660,507.0,2014,6
74281,1380014660,740.0,2014,6
75009,1380014660,534.0,2014,6
75737,1380014660,658.0,2014,6
76465,1380014660,753.0,2014,6
77193,1380014660,544.0,2014,6
77921,1380014660,770.0,2014,6
78649,1380014660,764.0,2014,6
26,1380014660,560.0,2014,7
754,1380014660,509.0,2014,7
1482,1380014660,789.0,2014,7
2210,1380014660,576.0,2014,7
2938,1380014660,557.0,2014,7
3666,1380014660,802.0,2014,7
4394,1380014660,530.0,2014,7
5122,1380014660,537.0,2014,7
5850,1380014660,811.0,2014,7
6578,1380014660,618.0,2014,7
7306,1380014660,506.0,2014,7
8034,1380014660,821.0,2014,7
8762,1380014660,635.0,2014,7
9490,1380014660,514.0,2014,7
10218,1380014660,855.0,2014,7
10946,1380014660,686.0,2014,7
11674,1380014660,523.0,2014,7
12402,1380014660,881.0,2014,7
13130,1380014660,716.0,2014,7
13858,1380014660,532.0,2014,7
14586,1380014660,613.0,2014,7
15314,1380014660,751.0,2014,7
16042,1380014660,539.0,2014,7
16770,1380014660,755.0,2014,7
17498,1380014660,759.0,2014,7
18226,1380014660,549.0,2014,7
18954,1380014660,737.0,2014,7
19682,1380014660,767.0,2014,7
20410,1380014660,561.0,2014,7
21138,1380014660,669.0,2014,7
21866,1380014660,790.0,2014,7
22594,1380014660,577.0,2014,7
23322,1380014660,541.0,2014,7
24050,1380014660,803.0,2014,7
24778,1380014660,592.0,2014,7
25506,1380014660,500.0,2014,7
26234,1380014660,813.0,2014,7
26962,1380014660,622.0,2014,7
27690,1380014660,510.0,2014,7
28418,1380014660,825.0,2014,7
29146,1380014660,642.0,2014,7
29874,1380014660,517.0,2014,7
30602,1380014660,862.0,2014,7
31330,1380014660,698.0,2014,7
32058,1380014660,524.0,2014,7
32786,1380014660,503.0,2014,7
33514,1380014660,722.0,2014,7
34242,1380014660,533.0,2014,7
34970,1380014660,617.0,2014,7
35698,1380014660,752.0,2014,7
36426,1380014660,543.0,2014,7
37154,1380014660,757.0,2014,7
37882,1380014660,762.0,2014,7
38610,1380014660,555.0,2014,7
39338,1380014660,724.0,2014,7
40066,1380014660,771.0,2014,7
40794,1380014660,566.0,2014,7
41522,1380014660,758.0,2014,7
42250,1380014660,800.0,2014,7
42978,1380014660,522.0,2014,7
43706,1380014660,559.0,2014,7
44434,1380014660,807.0,2014,7
45162,1380014660,602.0,2014,7
45890,1380014660,501.0,2014,7
46618,1380014660,819.0,2014,7
47346,1380014660,623.0,2014,7
48074,1380014660,511.0,2014,7
48802,1380014660,828.0,2014,7
49530,1380014660,652.0,2014,7
50258,1380014660,518.0,2014,7
50986,1380014660,866.0,2014,7
51714,1380014660,710.0,2014,7
52442,1380014660,526.0,2014,7
53170,1380014660,507.0,2014,7
53898,1380014660,740.0,2014,7
54626,1380014660,534.0,2014,7
55354,1380014660,658.0,2014,7
56082,1380014660,753.0,2014,7
56810,1380014660,544.0,2014,7
57538,1380014660,770.0,2014,7
58266,1380014660,764.0,2014,7
58994,1380014660,556.0,2014,7
59722,1380014660,611.0,2014,7
60450,1380014660,773.0,2014,7
61178,1380014660,571.0,2014,7
61906,1380014660,531.0,2014,7
62634,1380014660,801.0,2014,7
63362,1380014660,525.0,2014,7
64090,1380014660,573.0,2014,7
64818,1380014660,810.0,2014,7
65546,1380014660,606.0,2014,7
66274,1380014660,504.0,2014,7
67002,1380014660,820.0,2014,7
67730,1380014660,630.0,2014,7
68458,1380014660,512.0,2014,7
69186,1380014660,839.0,2014,7
69914,1380014660,656.0,2014,7
70642,1380014660,521.0,2014,7
71370,1380014660,868.0,2014,7
72098,1380014660,711.0,2014,7
72826,1380014660,528.0,2014,7
73554,1380014660,564.0,2014,7
74282,1380014660,746.0,2014,7
75010,1380014660,538.0,2014,7
75738,1380014660,705.0,2014,7
76466,1380014660,754.0,2014,7
77194,1380014660,548.0,2014,7
77922,1380014660,676.0,2014,7
78650,1380014660,766.0,2014,7
27,1380014660,561.0,2014,8
755,1380014660,669.0,2014,8
1483,1380014660,790.0,2014,8
2211,1380014660,577.0,2014,8
2939,1380014660,541.0,2014,8
3667,1380014660,803.0,2014,8
4395,1380014660,592.0,2014,8
5123,1380014660,500.0,2014,8
5851,1380014660,813.0,2014,8
6579,1380014660,622.0,2014,8
7307,1380014660,510.0,2014,8
8035,1380014660,825.0,2014,8
8763,1380014660,642.0,2014,8
9491,1380014660,517.0,2014,8
10219,1380014660,862.0,2014,8
10947,1380014660,698.0,2014,8
11675,1380014660,524.0,2014,8
12403,1380014660,503.0,2014,8
13131,1380014660,722.0,2014,8
13859,1380014660,533.0,2014,8
14587,1380014660,617.0,2014,8
15315,1380014660,752.0,2014,8
16043,1380014660,543.0,2014,8
16771,1380014660,757.0,2014,8
17499,1380014660,762.0,2014,8
18227,1380014660,555.0,2014,8
18955,1380014660,724.0,2014,8
19683,1380014660,771.0,2014,8
20411,1380014660,566.0,2014,8
21139,1380014660,758.0,2014,8
21867,1380014660,800.0,2014,8
22595,1380014660,522.0,2014,8
23323,1380014660,559.0,2014,8
24051,1380014660,807.0,2014,8
24779,1380014660,602.0,2014,8
25507,1380014660,501.0,2014,8
26235,1380014660,819.0,2014,8
26963,1380014660,623.0,2014,8
27691,1380014660,511.0,2014,8
28419,1380014660,828.0,2014,8
29147,1380014660,652.0,2014,8
29875,1380014660,518.0,2014,8
30603,1380014660,866.0,2014,8
31331,1380014660,710.0,2014,8
32059,1380014660,526.0,2014,8
32787,1380014660,507.0,2014,8
33515,1380014660,740.0,2014,8
34243,1380014660,534.0,2014,8
34971,1380014660,658.0,2014,8
35699,1380014660,753.0,2014,8
36427,1380014660,544.0,2014,8
37155,1380014660,770.0,2014,8
37883,1380014660,764.0,2014,8
38611,1380014660,556.0,2014,8
39339,1380014660,611.0,2014,8
40067,1380014660,773.0,2014,8
