,t,Price
3183,2/23/1972,1.605
3184,2/24/1972,1.6018
3185,2/25/1972,1.6073
3186,2/28/1972,1.601
3187,2/29/1972,1.5665
3188,3/1/1972,1.5475
3189,3/2/1972,1.555
3190,3/3/1972,1.5563
3191,3/6/1972,1.54
3192,3/7/1972,1.54
3193,3/8/1972,1.5475
3194,3/9/1972,1.5788
3195,3/10/1972,1.5888
3196,3/13/1972,1.5738
3197,3/14/1972,1.55
3198,3/15/1972,1.5563
3199,3/16/1972,1.5713
3200,3/17/1972,1.5675
3201,3/20/1972,1.5613
3202,3/21/1972,1.5613
3203,3/22/1972,1.5638
3204,3/23/1972,1.5675
3205,3/24/1972,1.5838
3206,3/27/1972,1.5825
3207,3/28/1972,1.5813
3208,3/29/1972,1.5825
3209,3/30/1972,1.5775
3210,4/3/1972,1.5713
3211,4/4/1972,1.59
3212,4/5/1972,1.5925
3213,4/6/1972,1.5825
3214,4/7/1972,1.6088
3215,4/10/1972,1.6138
3216,4/11/1972,1.625
3217,4/12/1972,1.6325
3218,4/13/1972,1.6213
3219,4/14/1972,1.605
3220,4/17/1972,1.58
3221,4/18/1972,1.58
3222,4/19/1972,1.56
3223,4/20/1972,1.5638
3224,4/21/1972,1.5725
3225,4/24/1972,1.585
3226,4/25/1972,1.561
3227,4/26/1972,1.5603
3228,4/27/1972,1.5355
3229,4/28/1972,1.5033
3230,5/1/1972,1.4725
3231,5/2/1972,1.4575
3232,5/3/1972,1.4375
3233,5/4/1972,1.435
3234,5/5/1972,1.44
3235,5/8/1972,1.4338
3236,5/9/1972,1.4288
3237,5/10/1972,1.43
3238,5/11/1972,1.43
3239,5/12/1972,1.4425
3240,5/15/1972,1.4638
3241,5/16/1972,1.4613
3242,5/17/1972,1.4425
3243,5/18/1972,1.4475
3244,5/19/1972,1.4513
3245,5/22/1972,1.4525
3246,5/23/1972,1.4538
3247,5/24/1972,1.475
3248,5/25/1972,1.4738
3249,5/26/1972,1.4738
3250,5/30/1972,1.46
3251,5/31/1972,1.455
3252,6/1/1972,1.4563
3253,6/2/1972,1.4363
3254,6/5/1972,1.4275
3255,6/6/1972,1.4288
3256,6/7/1972,1.4288
3257,6/8/1972,1.4313
3258,6/9/1972,1.425
3259,6/12/1972,1.415
3260,6/13/1972,1.4275
3261,6/14/1972,1.4438
3262,6/15/1972,1.4313
3263,6/16/1972,1.4338
3264,6/19/1972,1.43
3265,6/20/1972,1.4263
3266,6/21/1972,1.4225
3267,6/22/1972,1.4138
3268,6/23/1972,1.4013
3269,6/26/1972,1.41
3270,6/27/1972,1.4315
3271,6/28/1972,1.4238
3272,6/29/1972,1.4369999999999998
3273,6/30/1972,1.4575
3274,7/3/1972,1.4975
3275,7/5/1972,1.5
3276,7/6/1972,1.5163
3277,7/7/1972,1.5088
3278,7/10/1972,1.5
3279,7/11/1972,1.5475
3280,7/12/1972,1.53
3281,7/13/1972,1.5138
3282,7/14/1972,1.5163
3283,7/17/1972,1.5175
3284,7/18/1972,1.5525
3285,7/19/1972,1.57
3286,7/20/1972,1.5588
3287,7/21/1972,1.5488
3288,7/24/1972,1.5613
3289,7/25/1972,1.57
3290,7/26/1972,1.5613
3291,7/27/1972,1.5325
3292,7/28/1972,1.5538
3293,7/31/1972,1.5738
3294,8/1/1972,1.5913
3295,8/2/1972,1.5963
3296,8/3/1972,1.67
3297,8/4/1972,1.72
3298,8/7/1972,1.8025
3299,8/8/1972,1.795
3300,8/9/1972,1.7438
3301,8/10/1972,1.7738
3302,8/11/1972,1.8125
3303,8/14/1972,1.7975
3304,8/15/1972,1.77
3305,8/16/1972,1.78
3306,8/17/1972,1.7975
3307,8/18/1972,1.815
3308,8/21/1972,1.805
3309,8/22/1972,1.845
3310,8/23/1972,1.885
3311,8/24/1972,1.8575
3312,8/25/1972,1.845
3313,8/28/1972,1.845
3314,8/29/1972,1.8845
3315,8/30/1972,1.9069999999999998
3316,8/31/1972,1.9185
3317,9/1/1972,1.985
3318,9/5/1972,2.005
3319,9/6/1972,1.9825
3320,9/7/1972,1.975
3321,9/8/1972,1.98
3322,9/11/1972,2.0025
3323,9/12/1972,2.06
3324,9/13/1972,2.04
3325,9/14/1972,2.105
3326,9/15/1972,2.2025
3327,9/18/1972,2.29
3328,9/19/1972,2.2225
3329,9/20/1972,2.185
3330,9/21/1972,2.1825
3331,9/22/1972,2.2075
3332,9/25/1972,2.18
3333,9/26/1972,2.135
3334,9/27/1972,2.0975
3335,9/28/1972,2.1525
3336,9/29/1972,2.1575
3337,10/2/1972,2.1075
3338,10/3/1972,2.11
3339,10/4/1972,2.0725
3340,10/5/1972,2.0875
3341,10/6/1972,2.1
3342,10/9/1972,2.1125
3343,10/10/1972,2.1475
3344,10/11/1972,2.1875
3345,10/12/1972,2.17
3346,10/13/1972,2.19
3347,10/16/1972,2.225
3348,10/17/1972,2.2075
3349,10/18/1972,2.21
3350,10/19/1972,2.19
3351,10/20/1972,2.1675
3352,10/23/1972,2.1425
3353,10/24/1972,2.17
3354,10/25/1972,2.165
3355,10/26/1972,2.165
3356,10/27/1972,2.1625
3357,10/30/1972,2.2075
3358,10/31/1972,2.205
3359,11/1/1972,2.1875
3360,11/2/1972,2.205
3361,11/3/1972,2.235
3362,11/6/1972,2.255
3363,11/8/1972,2.2525
3364,11/9/1972,2.225
3365,11/10/1972,2.215
3366,11/13/1972,2.24
3367,11/14/1972,2.2575
3368,11/15/1972,2.3
3369,11/16/1972,2.285
3370,11/17/1972,2.2925
3371,11/20/1972,2.27
3372,11/21/1972,2.27
3373,11/22/1972,2.3175
3374,11/24/1972,2.395
3375,11/27/1972,2.431
3376,11/28/1972,2.4105
3377,11/29/1972,2.4225
3378,11/30/1972,2.4555
3379,12/1/1972,2.51
3380,12/4/1972,2.5625
3381,12/5/1972,2.57
3382,12/6/1972,2.535
3383,12/7/1972,2.535
3384,12/8/1972,2.59
3385,12/11/1972,2.6275
3386,12/12/1972,2.6875
3387,12/13/1972,2.655
3388,12/14/1972,2.695
3389,12/15/1972,2.6525
3390,12/18/1972,2.5562
3391,12/19/1972,2.465
3392,12/20/1972,2.5025
3393,12/21/1972,2.6037
3394,12/22/1972,2.61
3395,12/26/1972,2.6475
3396,12/27/1972,2.6425
3397,12/29/1972,2.64
3398,1/2/1973,2.5925
3399,1/3/1973,2.64
3400,1/4/1973,2.625
3401,1/5/1973,2.595
3402,1/8/1973,2.57
3403,1/9/1973,2.6325
3404,1/10/1973,2.7337
3405,1/11/1973,2.6337
3406,1/12/1973,2.68
3407,1/15/1973,2.6725
3408,1/16/1973,2.7187
3409,1/17/1973,2.67
3410,1/18/1973,2.605
3411,1/19/1973,2.505
3412,1/22/1973,2.505
3413,1/23/1973,2.5325
3414,1/24/1973,2.4662
3415,1/26/1973,2.5212
3416,1/29/1973,2.4525
3417,1/30/1973,2.4437
3418,1/31/1973,2.47
3419,2/1/1973,2.4775
3420,2/2/1973,2.5225
3421,2/5/1973,2.5162
3422,2/6/1973,2.4262
3423,2/7/1973,2.3262
3424,2/8/1973,2.2262
3425,2/9/1973,2.2687
3426,2/12/1973,2.3687
3427,2/13/1973,2.295
3428,2/14/1973,2.2362
3429,2/15/1973,2.285
3430,2/16/1973,2.3575
3431,2/20/1973,2.3987
3432,2/21/1973,2.495
3433,2/22/1973,2.5662
3434,2/23/1973,2.4555
3435,2/26/1973,2.3735
3436,2/27/1973,2.3332
3437,2/28/1973,2.3675
3438,3/1/1973,2.4562
3439,3/2/1973,2.4075
3440,3/5/1973,2.4162
3441,3/6/1973,2.4287
3442,3/7/1973,2.435
3443,3/8/1973,2.3725
3444,3/9/1973,2.3438
3445,3/12/1973,2.2475
3446,3/13/1973,2.1775
3447,3/14/1973,2.265
3448,3/15/1973,2.2537
3449,3/16/1973,2.25
3450,3/19/1973,2.22
3451,3/20/1973,2.2112
3452,3/21/1973,2.1475
3453,3/22/1973,2.2025
3454,3/23/1973,2.18
3455,3/26/1973,2.1575
3456,3/27/1973,2.2437
3457,3/28/1973,2.225
3458,3/29/1973,2.2125
3459,3/30/1973,2.2275
3460,4/2/1973,2.2837
3461,4/3/1973,2.2737
3462,4/4/1973,2.335
3463,4/5/1973,2.28
3464,4/6/1973,2.2562
3465,4/9/1973,2.3037
3466,4/10/1973,2.271
3467,4/11/1973,2.2875
3468,4/12/1973,2.3062
3469,4/13/1973,2.335
3470,4/16/1973,2.4075
3471,4/17/1973,2.3825
3472,4/18/1973,2.38
3473,4/19/1973,2.4075
3474,4/23/1973,2.4762
3475,4/24/1973,2.4587
3476,4/25/1973,2.4735
3477,4/26/1973,2.4235
3478,4/27/1973,2.364
3479,4/30/1973,2.3525
3480,5/1/1973,2.2825
3481,5/2/1973,2.2737
3482,5/3/1973,2.3162
3483,5/4/1973,2.3237
3484,5/7/1973,2.35
3485,5/8/1973,2.3312
3486,5/9/1973,2.3262
3487,5/10/1973,2.315
3488,5/11/1973,2.3712
3489,5/14/1973,2.4175
3490,5/15/1973,2.45
3491,5/16/1973,2.43
3492,5/17/1973,2.4962
3493,5/18/1973,2.5962
3494,5/21/1973,2.6962
3495,5/22/1973,2.7962
3496,5/23/1973,2.7959
3497,5/24/1973,2.8137
3498,5/25/1973,2.9138
3499,5/29/1973,3.0125
3500,5/30/1973,2.9125
3501,5/31/1973,2.8125
3502,6/1/1973,2.8325
3503,6/4/1973,2.9325
3504,6/5/1973,2.8825
3505,6/6/1973,2.7825
3506,6/7/1973,2.6825
3507,6/8/1973,2.735
3508,6/11/1973,2.835
3509,6/12/1973,2.935
3510,6/13/1973,2.9975
3511,6/14/1973,2.8975
3512,6/15/1973,2.7975
3513,6/18/1973,2.8
3514,6/19/1973,2.8325
3515,6/20/1973,2.7362
3516,6/21/1973,2.755
3517,6/22/1973,2.66
3518,6/25/1973,2.6037
3519,6/26/1973,2.5757
3520,6/27/1973,2.6639999999999997
3521,6/28/1973,2.596
3522,6/29/1973,2.6812
3523,7/2/1973,2.78
3524,7/3/1973,2.8112
3525,7/5/1973,2.7512
3526,7/6/1973,2.6937
3527,7/9/1973,2.6125
3528,7/10/1973,2.5812
3529,7/11/1973,2.6812
3530,7/12/1973,2.7375
3531,7/13/1973,2.795
3532,7/16/1973,2.8987
3533,7/17/1973,2.7987
3534,7/18/1973,2.855
3535,7/19/1973,2.955
3536,7/20/1973,3.045
3537,7/23/1973,3.145
3538,7/24/1973,3.245
3539,7/25/1973,3.345
3540,7/26/1973,3.44
3541,7/27/1973,3.44
3542,7/30/1973,3.54
3543,7/31/1973,3.64
3544,8/1/1973,3.74
3545,8/2/1973,3.84
3546,8/3/1973,3.94
3547,8/6/1973,4.04
3548,8/7/1973,4.14
3549,8/8/1973,4.24
3550,8/9/1973,4.34
3551,8/10/1973,4.54
3552,8/13/1973,4.74
3553,8/14/1973,4.94
3554,8/15/1973,4.885
3555,8/16/1973,4.685
3556,8/17/1973,4.885
3557,8/20/1973,5.085
3558,8/21/1973,5.285
3559,8/22/1973,5.085
3560,8/23/1973,5.005
3561,8/24/1973,5.18
3562,8/27/1973,5.08
3563,8/28/1973,4.888999999999999
3564,8/29/1973,5.056
3565,8/30/1973,4.8725
3566,8/31/1973,4.974
3567,9/4/1973,4.775
3568,9/5/1973,4.575
3569,9/6/1973,4.745
3570,9/7/1973,4.945
3571,9/10/1973,4.985
3572,9/11/1973,5.185
3573,9/12/1973,4.985
3574,9/13/1973,5.085
3575,9/14/1973,5.25
3576,9/17/1973,5.36
3577,9/18/1973,5.16
3578,9/19/1973,5.31
3579,9/20/1973,5.245
3580,9/21/1973,5.07
3581,9/24/1973,5.1
3582,9/25/1973,4.995
3583,9/26/1973,4.795
3584,9/27/1973,4.73
3585,9/28/1973,4.915
3586,10/1/1973,4.715
3587,10/2/1973,4.555
3588,10/3/1973,4.755
3589,10/4/1973,4.715
3590,10/5/1973,4.785
3591,10/9/1973,4.955
3592,10/10/1973,4.755
3593,10/11/1973,4.73
3594,10/12/1973,4.62
3595,10/15/1973,4.42
3596,10/16/1973,4.22
3597,10/17/1973,4.18
3598,10/18/1973,4.365
3599,10/19/1973,4.305
3600,10/22/1973,4.335
3601,10/23/1973,4.535
3602,10/24/1973,4.735
3603,10/25/1973,4.645
3604,10/26/1973,4.455
3605,10/29/1973,4.255
3606,10/30/1973,4.195
3607,10/31/1973,4.305
3608,11/1/1973,4.345
3609,11/2/1973,4.31
3610,11/5/1973,4.51
3611,11/6/1973,4.4875
3612,11/7/1973,4.495
3613,11/8/1973,4.54
3614,11/9/1973,4.425
3615,11/12/1973,4.545
3616,11/13/1973,4.645
3617,11/14/1973,4.845
3618,11/15/1973,4.645
3619,11/16/1973,4.705
3620,11/19/1973,4.675
3621,11/20/1973,4.765
3622,11/21/1973,4.735
3623,11/23/1973,4.795
3624,11/26/1973,4.645
3625,11/27/1973,4.763
3626,11/28/1973,4.931
3627,11/29/1973,4.8839999999999995
3628,11/30/1973,4.7465
3629,12/3/1973,4.835
3630,12/4/1973,5.035
3631,12/5/1973,4.97
3632,12/6/1973,5.15
3633,12/7/1973,5.29
3634,12/10/1973,5.235
3635,12/11/1973,5.435
3636,12/12/1973,5.305
3637,12/13/1973,5.245
3638,12/14/1973,5.11
3639,12/17/1973,5.31
3640,12/18/1973,5.125
3641,12/19/1973,5.19
3642,12/20/1973,5.175
3643,12/21/1973,5.215
3644,12/26/1973,5.075
3645,12/27/1973,5.175
3646,12/28/1973,5.36
3647,12/31/1973,5.45
3648,1/2/1974,5.545
3649,1/3/1974,5.56
3650,1/4/1974,5.555
3651,1/7/1974,5.755
3652,1/8/1974,5.87
3653,1/9/1974,5.67
3654,1/10/1974,5.83
3655,1/11/1974,5.73
3656,1/14/1974,5.89
3657,1/15/1974,5.79
3658,1/16/1974,5.695
3659,1/17/1974,5.66
3660,1/18/1974,5.48
3661,1/21/1974,5.68
3662,1/22/1974,5.67
3663,1/23/1974,5.47
3664,1/24/1974,5.55
3665,1/25/1974,5.75
3666,1/28/1974,5.95
3667,1/29/1974,5.855
3668,1/30/1974,5.71
3669,1/31/1974,5.645
3670,2/1/1974,5.715
3671,2/4/1974,5.515
3672,2/5/1974,5.605
3673,2/6/1974,5.58
3674,2/7/1974,5.67
3675,2/8/1974,5.805
3676,2/11/1974,5.915
3677,2/13/1974,5.915
3678,2/14/1974,6.115
3679,2/15/1974,6.315
3680,2/19/1974,6.295
3681,2/20/1974,6.285
3682,2/21/1974,6.135
3683,2/22/1974,6.2475
3684,2/25/1974,6.336
3685,2/26/1974,6.1770000000000005
3686,2/27/1974,5.957999999999999
3687,2/28/1974,5.7395
3688,3/1/1974,5.81
3689,3/4/1974,5.77
3690,3/5/1974,5.57
3691,3/6/1974,5.375
3692,3/7/1974,5.515
3693,3/8/1974,5.315
3694,3/11/1974,5.235
3695,3/12/1974,5.33
3696,3/13/1974,5.325
3697,3/14/1974,5.22
3698,3/15/1974,5.02
3699,3/18/1974,5.065
3700,3/19/1974,4.95
3701,3/20/1974,4.805
3702,3/21/1974,4.77
3703,3/22/1974,4.895
3704,3/25/1974,4.75
3705,3/26/1974,4.915
3706,3/27/1974,4.715
3707,3/28/1974,4.515
3708,3/29/1974,4.315
3709,4/1/1974,4.145
3710,4/2/1974,3.975
3711,4/3/1974,4.175
3712,4/4/1974,4.22
3713,4/5/1974,4.27
3714,4/8/1974,4.365
3715,4/9/1974,4.255
3716,4/10/1974,4.275
3717,4/11/1974,4.31
3718,4/15/1974,4.475
3719,4/16/1974,4.35
3720,4/17/1974,4.175
3721,4/18/1974,4.115
3722,4/19/1974,4.1175
3723,4/22/1974,4.165
3724,4/23/1974,4.075
3725,4/24/1974,4.095
3726,4/25/1974,4.27
3727,4/26/1974,4.0465
3728,4/29/1974,3.8369999999999997
3729,4/30/1974,3.784
3730,5/1/1974,3.655
3731,5/2/1974,3.665
3732,5/3/1974,3.57
3733,5/6/1974,3.37
3734,5/7/1974,3.405
3735,5/8/1974,3.52
3736,5/9/1974,3.36
3737,5/10/1974,3.4325
3738,5/13/1974,3.555
3739,5/14/1974,3.555
3740,5/15/1974,3.69
3741,5/16/1974,3.705
3742,5/17/1974,3.565
3743,5/20/1974,3.425
3744,5/21/1974,3.46
3745,5/22/1974,3.405
3746,5/23/1974,3.415
3747,5/24/1974,3.405
3748,5/28/1974,3.475
3749,5/29/1974,3.605
3750,5/30/1974,3.575
3751,5/31/1974,3.525
3752,6/3/1974,3.5175
3753,6/4/1974,3.575
3754,6/5/1974,3.74
3755,6/6/1974,3.595
3756,6/7/1974,3.655
3757,6/10/1974,3.61
3758,6/11/1974,3.805
3759,6/12/1974,3.87
3760,6/13/1974,3.88
3761,6/14/1974,3.855
3762,6/17/1974,4.055
3763,6/18/1974,4.05
3764,6/19/1974,4.25
3765,6/20/1974,4.43
3766,6/21/1974,4.57
3767,6/24/1974,4.77
3768,6/25/1974,4.567
3769,6/26/1974,4.522
3770,6/27/1974,4.328
3771,6/28/1974,4.1339999999999995
3772,7/1/1974,4.34
3773,7/2/1974,4.415
3774,7/3/1974,4.435
3775,7/5/1974,4.38
3776,7/8/1974,4.58
3777,7/9/1974,4.445
3778,7/10/1974,4.37
3779,7/11/1974,4.38
3780,7/12/1974,4.45
3781,7/15/1974,4.44
3782,7/16/1974,4.255
3783,7/17/1974,4.23
3784,7/18/1974,4.43
3785,7/19/1974,4.415
3786,7/22/1974,4.46
3787,7/23/1974,4.465
3788,7/24/1974,4.615
3789,7/25/1974,4.63
3790,7/26/1974,4.58
3791,7/29/1974,4.78
3792,7/30/1974,4.58
3793,7/31/1974,4.72
3794,8/1/1974,4.52
3795,8/2/1974,4.32
3796,8/5/1974,4.445
3797,8/6/1974,4.535
3798,8/7/1974,4.585
3799,8/8/1974,4.455
3800,8/9/1974,4.285
3801,8/12/1974,4.315
3802,8/13/1974,4.515
3803,8/14/1974,4.445
3804,8/15/1974,4.295
3805,8/16/1974,4.345
3806,8/19/1974,4.295
3807,8/20/1974,4.225
3808,8/21/1974,4.385
3809,8/22/1974,4.42
3810,8/23/1974,4.395
3811,8/26/1974,4.26
3812,8/27/1974,4.2860000000000005
3813,8/28/1974,4.369
3814,8/29/1974,4.4030000000000005
3815,8/30/1974,4.3965
3816,9/3/1974,4.28
3817,9/4/1974,4.41
3818,9/5/1974,4.42
3819,9/6/1974,4.3875
3820,9/9/1974,4.475
3821,9/10/1974,4.425
3822,9/11/1974,4.495
3823,9/12/1974,4.525
3824,9/13/1974,4.485
3825,9/16/1974,4.355
3826,9/17/1974,4.47
3827,9/18/1974,4.475
3828,9/19/1974,4.525
3829,9/20/1974,4.4675
3830,9/23/1974,4.52
3831,9/24/1974,4.5775
3832,9/25/1974,4.6075
3833,9/26/1974,4.73
3834,9/27/1974,4.78
3835,9/30/1974,4.93
3836,10/1/1974,4.77
3837,10/2/1974,4.965
3838,10/3/1974,5.165
3839,10/4/1974,5.245
3840,10/7/1974,5.045
3841,10/8/1974,5.04
3842,10/9/1974,5.195
3843,10/10/1974,5.17
3844,10/11/1974,5.16
3845,10/14/1974,5.195
3846,10/15/1974,5.17
3847,10/16/1974,5.1225
3848,10/17/1974,5.175
3849,10/18/1974,5.145
3850,10/21/1974,5.2075
3851,10/22/1974,5.2725
3852,10/23/1974,5.24
3853,10/24/1974,5.265
3854,10/25/1974,5.275
3855,10/28/1974,5.12
3856,10/29/1974,5.155
3857,10/30/1974,5.245
3858,10/31/1974,5.2075
3859,11/1/1974,5.155
3860,11/4/1974,5.1575
3861,11/6/1974,5.155
3862,11/7/1974,5.14
3863,11/8/1974,5.12
3864,11/11/1974,5.125
3865,11/12/1974,4.925
3866,11/13/1974,4.915
3867,11/14/1974,4.915
3868,11/15/1974,4.86
3869,11/18/1974,4.66
3870,11/19/1974,4.795
3871,11/20/1974,4.82
3872,11/21/1974,4.6725
3873,11/22/1974,4.7225
3874,11/25/1974,4.7989999999999995
3875,11/26/1974,5.008
3876,11/27/1974,4.962
3877,11/29/1974,5.0485
3878,12/2/1974,4.9875
3879,12/3/1974,5.085
3880,12/4/1974,4.985
3881,12/5/1974,5.0375
3882,12/6/1974,4.925
3883,12/9/1974,4.805
3884,12/10/1974,4.835
3885,12/11/1974,4.805
3886,12/12/1974,4.8175
3887,12/13/1974,4.7775
3888,12/16/1974,4.665
3889,12/17/1974,4.6725
3890,12/18/1974,4.695
3891,12/19/1974,4.7175
3892,12/20/1974,4.72
3893,12/23/1974,4.6275
3894,12/24/1974,4.5925
3895,12/26/1974,4.5025
3896,12/27/1974,4.565
3897,12/30/1974,4.5325
3898,12/31/1974,4.585
3899,1/2/1975,4.5775
3900,1/3/1975,4.4925
3901,1/6/1975,4.41
3902,1/7/1975,4.21
3903,1/8/1975,4.225
3904,1/9/1975,4.2175
3905,1/10/1975,4.2425
3906,1/13/1975,4.21
3907,1/14/1975,4.265
3908,1/15/1975,4.24
3909,1/16/1975,4.04
3910,1/17/1975,3.84
3911,1/20/1975,3.785
3912,1/21/1975,3.94
3913,1/22/1975,3.78
3914,1/23/1975,3.98
3915,1/24/1975,4.05
3916,1/27/1975,3.895
3917,1/28/1975,3.8975
3918,1/29/1975,3.9
3919,1/30/1975,3.895
3920,1/31/1975,3.795
3921,2/3/1975,3.855
3922,2/4/1975,3.9425
3923,2/5/1975,3.875
3924,2/6/1975,3.9352
3925,2/7/1975,3.995
3926,2/10/1975,3.9825
3927,2/11/1975,4.075
3928,2/12/1975,4.0425
3929,2/13/1975,4.115
3930,2/14/1975,4.085
3931,2/18/1975,3.93
3932,2/19/1975,3.845
3933,2/20/1975,3.8825
3934,2/21/1975,3.8075
3935,2/24/1975,3.805
3936,2/25/1975,3.7485
3937,2/26/1975,3.697
3938,2/27/1975,3.6319999999999997
3939,2/28/1975,3.487
3940,3/3/1975,3.48
3941,3/4/1975,3.535
3942,3/5/1975,3.5975
3943,3/6/1975,3.655
3944,3/7/1975,3.555
3945,3/10/1975,3.5475
3946,3/11/1975,3.735
3947,3/12/1975,3.6725
3948,3/13/1975,3.625
3949,3/14/1975,3.575
3950,3/17/1975,3.635
3951,3/18/1975,3.545
3952,3/19/1975,3.5725
3953,3/20/1975,3.59
3954,3/21/1975,3.705
3955,3/24/1975,3.645
3956,3/25/1975,3.685
3957,3/26/1975,3.77
3958,3/27/1975,3.7475
3959,3/31/1975,3.8725
3960,4/1/1975,3.8425
3961,4/2/1975,3.8525
3962,4/3/1975,3.76
3963,4/4/1975,3.7725
3964,4/7/1975,3.725
3965,4/8/1975,3.7225
3966,4/9/1975,3.7325
3967,4/10/1975,3.6025
3968,4/11/1975,3.6025
3969,4/14/1975,3.5875
3970,4/15/1975,3.465
3971,4/16/1975,3.495
3972,4/17/1975,3.5075
3973,4/18/1975,3.4875
3974,4/21/1975,3.4425
3975,4/22/1975,3.365
3976,4/23/1975,3.3975
3977,4/24/1975,3.3825
3978,4/25/1975,3.4125
3979,4/28/1975,3.4365
3980,4/29/1975,3.3495
3981,4/30/1975,3.3025
3982,5/1/1975,3.175
3983,5/2/1975,3.19
3984,5/5/1975,3.0925
3985,5/6/1975,3.1175
3986,5/7/1975,3.125
3987,5/8/1975,3.1425
3988,5/9/1975,3.1475
3989,5/12/1975,3.135
3990,5/13/1975,3.1425
3991,5/14/1975,3.135
3992,5/15/1975,3.1075
3993,5/16/1975,3.0825
3994,5/19/1975,3.2575
3995,5/20/1975,3.1875
3996,5/21/1975,3.24
3997,5/22/1975,3.2475
3998,5/23/1975,3.215
3999,5/27/1975,3.0875
4000,5/28/1975,3.095
4001,5/29/1975,3.0675
4002,5/30/1975,3.055
4003,6/2/1975,2.9575
4004,6/3/1975,3.0075
4005,6/4/1975,3.005
4006,6/5/1975,2.9775
4007,6/6/1975,2.965
4008,6/9/1975,3.0475
4009,6/10/1975,3.02
4010,6/11/1975,3.0025
4011,6/12/1975,2.965
4012,6/13/1975,2.975
4013,6/16/1975,3.05
4014,6/17/1975,3.2375
4015,6/18/1975,3.1725
4016,6/19/1975,3.115
4017,6/20/1975,3.235
4018,6/23/1975,3.1625
4019,6/24/1975,3.2175
4020,6/25/1975,3.1225
4021,6/26/1975,3.0989999999999998
4022,6/27/1975,3.0515
4023,6/30/1975,3.0625
4024,7/1/1975,3.04
4025,7/2/1975,3.0225
4026,7/3/1975,3.0575
4027,7/7/1975,3.0825
4028,7/8/1975,3.2825
4029,7/9/1975,3.385
4030,7/10/1975,3.505
4031,7/11/1975,3.675
4032,7/14/1975,3.59
4033,7/15/1975,3.615
4034,7/16/1975,3.765
4035,7/17/1975,3.63
4036,7/18/1975,3.515
4037,7/21/1975,3.6025
4038,7/22/1975,3.63
4039,7/23/1975,3.565
4040,7/24/1975,3.6875
4041,7/25/1975,3.76
4042,7/28/1975,3.905
4043,7/29/1975,3.805
4044,7/30/1975,3.6425
4045,7/31/1975,3.6675
4046,8/1/1975,3.695
4047,8/4/1975,3.705
4048,8/5/1975,3.695
4049,8/6/1975,3.7425
4050,8/7/1975,3.9425
4051,8/8/1975,3.855
4052,8/11/1975,3.835
4053,8/12/1975,3.9325
4054,8/13/1975,4.055
4055,8/14/1975,4.115
4056,8/15/1975,4.1675
4057,8/18/1975,4.13
4058,8/19/1975,4.2325
4059,8/20/1975,4.395
4060,8/21/1975,4.475
4061,8/22/1975,4.475
4062,8/25/1975,4.405
4063,8/26/1975,4.243
4064,8/27/1975,4.311
4065,8/28/1975,4.183
4066,8/29/1975,4.217
4067,9/2/1975,4.1475
4068,9/3/1975,4.285
4069,9/4/1975,4.325
4070,9/5/1975,4.3275
4071,9/8/1975,4.23
4072,9/9/1975,4.215
4073,9/10/1975,4.245
4074,9/11/1975,4.175
4075,9/12/1975,4.335
4076,9/15/1975,4.265
4077,9/16/1975,4.305
4078,9/17/1975,4.435
4079,9/18/1975,4.385
4080,9/19/1975,4.3775
4081,9/22/1975,4.33
4082,9/23/1975,4.255
4083,9/24/1975,4.2625
4084,9/25/1975,4.375
4085,9/26/1975,4.365
4086,9/29/1975,4.28
4087,9/30/1975,4.295
4088,10/1/1975,4.295
4089,10/2/1975,4.1075
4090,10/3/1975,4.135
4091,10/6/1975,4.18
4092,10/7/1975,4.215
4093,10/8/1975,4.1375
4094,10/9/1975,4.1525
4095,10/10/1975,4.1875
4096,10/13/1975,4.06
4097,10/14/1975,4.1325
4098,10/15/1975,4.045
4099,10/16/1975,4.0975
4100,10/17/1975,4.0575
4101,10/20/1975,4.13
4102,10/21/1975,3.95
4103,10/22/1975,3.965
4104,10/23/1975,3.9225
4105,10/24/1975,3.915
4106,10/27/1975,3.7925
4107,10/28/1975,3.845
4108,10/29/1975,3.9
4109,10/30/1975,3.9475
4110,10/31/1975,3.8625
4111,11/3/1975,3.7475
4112,11/4/1975,3.7925
4113,11/5/1975,3.795
4114,11/6/1975,3.73
4115,11/7/1975,3.705
4116,11/10/1975,3.6375
4117,11/11/1975,3.545
4118,11/12/1975,3.505
4119,11/13/1975,3.475
4120,11/14/1975,3.5175
4121,11/17/1975,3.515
4122,11/18/1975,3.425
4123,11/19/1975,3.3375
4124,11/20/1975,3.32
4125,11/21/1975,3.37
4126,11/24/1975,3.595
4127,11/25/1975,3.5380000000000003
4128,11/26/1975,3.554
4129,11/28/1975,3.529
4130,12/1/1975,3.555
4131,12/2/1975,3.5825
4132,12/3/1975,3.565
4133,12/4/1975,3.6225
4134,12/5/1975,3.5775
4135,12/8/1975,3.445
4136,12/9/1975,3.4725
4137,12/10/1975,3.4675
4138,12/11/1975,3.4775
4139,12/12/1975,3.3475
4140,12/15/1975,3.325
4141,12/16/1975,3.3675
4142,12/17/1975,3.3775
4143,12/18/1975,3.3925
4144,12/19/1975,3.43
4145,12/22/1975,3.4075
4146,12/23/1975,3.3775
4147,12/24/1975,3.375
4148,12/29/1975,3.305
4149,12/30/1975,3.3375
4150,12/31/1975,3.3575
